3896844	3896844	0	0
5638139	5638139	0	0
2124017	2124017	0	0
3562206	3562206	0	0
1772535	1772535	0	0
1423337	1423337	0	0
4372537	4372537	0	0
2841807	2841807	0	0
2979200	2979200	0	0
5929259	5929259	0	0
5467699	5467699	0	0
2705690	2705690	0	0
4759983	4759983	0	0
1079061	1079061	0	0
2491634	2491634	0	0
4044518	4044518	0	0
3887264	3887264	0	0
4907847	4907847	0	0
2788049	2788049	0	0
3964667	3964667	0	0
5158887	5158887	0	0
2148183	2148183	0	0
3874157	3874157	0	0
2847632	2847632	0	0
1388371	1388371	0	0
3681242	3681242	0	0
5984365	5984365	0	0
3313196	3313196	0	0
5975195	5975195	0	0
5677446	5677446	0	0
2883438	2883438	0	0
5098848	5098848	0	0
5344732	5344732	0	0
3319414	3319414	0	0
3081828	3081828	0	0
2414246	2414246	0	0
1975065	1975065	0	0
4984387	4984387	0	0
1856282	1856282	0	0
5926667	5926667	0	0
4430713	4430713	0	0
4898226	4898226	0	0
1327898	1327898	0	0
5090837	5090837	0	0
2637551	2637551	0	0
3416832	3416832	0	0
1142821	1142821	0	0
1030810	1030810	0	0
2719239	2719239	0	0
3752473	3752473	0	0
4872912	4872912	0	0
2983834	2983834	0	0
1895625	1895625	0	0
5639938	5639938	0	0
1578912	1578912	0	0
4690547	4690547	0	0
2615320	2615320	0	0
5890732	5890732	0	0
1118205	1118205	0	0
4489986	4489986	0	0
3270489	3270489	0	0
5208800	5208800	0	0
2834585	2834585	0	0
5093220	5093220	0	0
5999830	5999830	0	0
5612284	5612284	0	0
4268627	4268627	0	0
3105731	3105731	0	0
4685538	4685538	0	0
4252630	4252630	0	0
1903389	1903389	0	0
3686175	3686175	0	0
5003848	5003848	0	0
2235420	2235420	0	0
3777691	3777691	0	0
5865000	5865000	0	0
4874203	4874203	0	0
3292819	3292819	0	0
5242557	5242557	0	0
4392127	4392127	0	0
2328492	2328492	0	0
5585098	5585098	0	0
5515530	5515530	0	0
5904896	5904896	0	0
4220831	4220831	0	0
1877812	1877812	0	0
4503787	4503787	0	0
5945677	5945677	0	0
4966834	4966834	0	0
5696164	5696164	0	0
1050712	1050712	0	0
1519568	1519568	0	0
1364716	1364716	0	0
1465527	1465527	0	0
1488109	1488109	0	0
1640963	1640963	0	0
2098597	2098597	0	0
2042337	2042337	0	0
1539631	1539631	0	0
3011190	3011190	0	0
4572416	4572416	0	0
5653774	5653774	0	0
1161242	1161242	0	0
4705863	4705863	0	0
2555181	2555181	0	0
4916971	4916971	0	0
5429716	5429716	0	0
2044527	2044527	0	0
4288681	4288681	0	0
1526075	1526075	0	0
4151129	4151129	0	0
4850683	4850683	0	0
1816266	1816266	0	0
5732492	5732492	0	0
4154231	4154231	0	0
3263185	3263185	0	0
5288583	5288583	0	0
1703901	1703901	0	0
2010008	2010008	0	0
1705769	1705769	0	0
3898366	3898366	0	0
4977001	4977001	0	0
2239277	2239277	0	0
3165853	3165853	0	0
2470836	2470836	0	0
